,Unnamed: 0, ,PLAYER,PLAY DESCRIPTION,REBOUND TYPE,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link
6243,170,,Stephen Curry,Curry REBOUND (Off:0 Def:2),Def,GSW @ PHI,GSW,PHI,"Wednesday, February 7",3,https://videos.nba.com/nba/pbp/media/2023/10/29/0022300096/291/8bb30cf4-f6f3-ac84-fc07-439acbfdce3b_1280x720.mp4
6244,171,,Stephen Curry,Curry REBOUND (Off:0 Def:3),Def,GSW @ PHI,GSW,PHI,"Wednesday, February 7",3,https://videos.nba.com/nba/pbp/media/2023/10/29/0022300096/291/8bb30cf4-f6f3-ac84-fc07-439acbfdce3b_1280x720.mp4
6245,172,,Stephen Curry,Curry REBOUND (Off:0 Def:1),Def,GSW @ IND,GSW,IND,"Thursday, February 8",2,https://videos.nba.com/nba/pbp/media/2023/10/29/0022300096/291/8bb30cf4-f6f3-ac84-fc07-439acbfdce3b_1280x720.mp4
6246,173,,Stephen Curry,Curry REBOUND (Off:0 Def:2),Def,GSW @ IND,GSW,IND,"Thursday, February 8",2,https://videos.nba.com/nba/pbp/media/2023/10/29/0022300096/291/8bb30cf4-f6f3-ac84-fc07-439acbfdce3b_1280x720.mp4
6247,174,,Stephen Curry,Curry REBOUND (Off:0 Def:1),Def,PHX @ GSW,PHX,GSW,"Saturday, February 10",2,https://videos.nba.com/nba/pbp/media/2023/10/29/0022300096/570/6d8de9b3-e84b-ce7f-8a31-83ad2273b944_1280x720.mp4
6248,175,,Stephen Curry,Curry REBOUND (Off:0 Def:2),Def,PHX @ GSW,PHX,GSW,"Saturday, February 10",2,https://videos.nba.com/nba/pbp/media/2023/10/29/0022300096/570/6d8de9b3-e84b-ce7f-8a31-83ad2273b944_1280x720.mp4
6249,176,,Stephen Curry,Curry REBOUND (Off:0 Def:3),Def,PHX @ GSW,PHX,GSW,"Saturday, February 10",2,https://videos.nba.com/nba/pbp/media/2023/10/29/0022300096/570/6d8de9b3-e84b-ce7f-8a31-83ad2273b944_1280x720.mp4
6250,177,,Stephen Curry,Curry REBOUND (Off:0 Def:4),Def,PHX @ GSW,PHX,GSW,"Saturday, February 10",2,https://videos.nba.com/nba/pbp/media/2023/10/29/0022300096/570/6d8de9b3-e84b-ce7f-8a31-83ad2273b944_1280x720.mp4
6251,178,,Stephen Curry,Curry REBOUND (Off:0 Def:5),Def,PHX @ GSW,PHX,GSW,"Saturday, February 10",3,https://videos.nba.com/nba/pbp/media/2023/10/29/0022300096/570/6d8de9b3-e84b-ce7f-8a31-83ad2273b944_1280x720.mp4
6252,179,,Stephen Curry,Curry REBOUND (Off:0 Def:6),Def,PHX @ GSW,PHX,GSW,"Saturday, February 10",3,https://videos.nba.com/nba/pbp/media/2023/10/29/0022300096/570/6d8de9b3-e84b-ce7f-8a31-83ad2273b944_1280x720.mp4
6253,180,,Stephen Curry,Curry REBOUND (Off:1 Def:7),Def,PHX @ GSW,PHX,GSW,"Saturday, February 10",4,https://videos.nba.com/nba/pbp/media/2023/10/29/0022300096/570/6d8de9b3-e84b-ce7f-8a31-83ad2273b944_1280x720.mp4
6254,181,,Stephen Curry,Curry REBOUND (Off:1 Def:8),Def,PHX @ GSW,PHX,GSW,"Saturday, February 10",4,https://videos.nba.com/nba/pbp/media/2023/10/29/0022300096/570/6d8de9b3-e84b-ce7f-8a31-83ad2273b944_1280x720.mp4
6255,182,,Stephen Curry,Curry REBOUND (Off:0 Def:1),Def,GSW @ UTA,GSW,UTA,"Monday, February 12",1,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/119/8ae6ceda-77a8-9359-433d-24c3a4e4d9df_1280x720.mp4
6256,183,,Stephen Curry,Curry REBOUND (Off:0 Def:2),Def,GSW @ UTA,GSW,UTA,"Monday, February 12",1,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/119/8ae6ceda-77a8-9359-433d-24c3a4e4d9df_1280x720.mp4
6257,184,,Stephen Curry,Curry REBOUND (Off:0 Def:3),Def,GSW @ UTA,GSW,UTA,"Monday, February 12",2,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/119/8ae6ceda-77a8-9359-433d-24c3a4e4d9df_1280x720.mp4
6258,185,,Stephen Curry,Curry REBOUND (Off:0 Def:4),Def,GSW @ UTA,GSW,UTA,"Monday, February 12",3,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/119/8ae6ceda-77a8-9359-433d-24c3a4e4d9df_1280x720.mp4
6259,186,,Stephen Curry,Curry REBOUND (Off:0 Def:5),Def,GSW @ UTA,GSW,UTA,"Monday, February 12",3,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/119/8ae6ceda-77a8-9359-433d-24c3a4e4d9df_1280x720.mp4
6260,187,,Stephen Curry,Curry REBOUND (Off:0 Def:6),Def,GSW @ UTA,GSW,UTA,"Monday, February 12",4,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/119/8ae6ceda-77a8-9359-433d-24c3a4e4d9df_1280x720.mp4
6261,188,,Stephen Curry,Curry REBOUND (Off:0 Def:1),Def,LAC @ GSW,LAC,GSW,"Wednesday, February 14",3,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/119/8ae6ceda-77a8-9359-433d-24c3a4e4d9df_1280x720.mp4
6262,189,,Stephen Curry,Curry REBOUND (Off:0 Def:2),Def,LAC @ GSW,LAC,GSW,"Wednesday, February 14",3,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/119/8ae6ceda-77a8-9359-433d-24c3a4e4d9df_1280x720.mp4
6263,190,,Stephen Curry,Curry REBOUND (Off:0 Def:3),Def,LAC @ GSW,LAC,GSW,"Wednesday, February 14",3,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/347/ffb971b9-e402-d6f7-d872-192f43dc2f26_1280x720.mp4
6264,191,,Stephen Curry,Curry REBOUND (Off:0 Def:1),Def,LAL @ GSW,LAL,GSW,"Thursday, February 22",2,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/347/ffb971b9-e402-d6f7-d872-192f43dc2f26_1280x720.mp4
6265,192,,Stephen Curry,Curry REBOUND (Off:0 Def:1),Def,CHA @ GSW,CHA,GSW,"Friday, February 23",2,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/347/ffb971b9-e402-d6f7-d872-192f43dc2f26_1280x720.mp4
6266,193,,Stephen Curry,Curry REBOUND (Off:0 Def:2),Def,CHA @ GSW,CHA,GSW,"Friday, February 23",4,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/347/ffb971b9-e402-d6f7-d872-192f43dc2f26_1280x720.mp4
6267,194,,Stephen Curry,Curry REBOUND (Off:0 Def:1),Def,DEN @ GSW,DEN,GSW,"Sunday, February 25",3,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/347/ffb971b9-e402-d6f7-d872-192f43dc2f26_1280x720.mp4
6268,195,,Stephen Curry,Curry REBOUND (Off:0 Def:1),Def,GSW @ WAS,GSW,WAS,"Tuesday, February 27",1,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/347/ffb971b9-e402-d6f7-d872-192f43dc2f26_1280x720.mp4
6269,196,,Stephen Curry,Curry REBOUND (Off:0 Def:2),Def,GSW @ WAS,GSW,WAS,"Tuesday, February 27",2,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/347/ffb971b9-e402-d6f7-d872-192f43dc2f26_1280x720.mp4
6270,197,,Stephen Curry,Curry REBOUND (Off:0 Def:3),Def,GSW @ WAS,GSW,WAS,"Tuesday, February 27",2,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/347/ffb971b9-e402-d6f7-d872-192f43dc2f26_1280x720.mp4
6271,198,,Stephen Curry,Curry REBOUND (Off:0 Def:4),Def,GSW @ WAS,GSW,WAS,"Tuesday, February 27",3,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/347/ffb971b9-e402-d6f7-d872-192f43dc2f26_1280x720.mp4
6272,199,,Stephen Curry,Curry REBOUND (Off:0 Def:5),Def,GSW @ WAS,GSW,WAS,"Tuesday, February 27",3,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/440/1d5b7d33-8e85-04f4-a3f4-a863d943b67a_1280x720.mp4
6273,200,,Stephen Curry,Curry REBOUND (Off:1 Def:1),Def,GSW @ NYK,GSW,NYK,"Thursday, February 29",1,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/440/1d5b7d33-8e85-04f4-a3f4-a863d943b67a_1280x720.mp4
6274,201,,Stephen Curry,Curry REBOUND (Off:1 Def:2),Def,GSW @ NYK,GSW,NYK,"Thursday, February 29",1,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/440/1d5b7d33-8e85-04f4-a3f4-a863d943b67a_1280x720.mp4
6275,202,,Stephen Curry,Curry REBOUND (Off:1 Def:3),Def,GSW @ NYK,GSW,NYK,"Thursday, February 29",1,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/440/1d5b7d33-8e85-04f4-a3f4-a863d943b67a_1280x720.mp4
6276,203,,Stephen Curry,Curry REBOUND (Off:1 Def:4),Def,GSW @ NYK,GSW,NYK,"Thursday, February 29",1,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/440/1d5b7d33-8e85-04f4-a3f4-a863d943b67a_1280x720.mp4
6277,204,,Stephen Curry,Curry REBOUND (Off:1 Def:5),Def,GSW @ NYK,GSW,NYK,"Thursday, February 29",1,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/440/1d5b7d33-8e85-04f4-a3f4-a863d943b67a_1280x720.mp4
6278,205,,Stephen Curry,Curry REBOUND (Off:2 Def:7),Def,GSW @ NYK,GSW,NYK,"Thursday, February 29",2,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/440/1d5b7d33-8e85-04f4-a3f4-a863d943b67a_1280x720.mp4
6279,206,,Stephen Curry,Curry REBOUND (Off:2 Def:8),Def,GSW @ NYK,GSW,NYK,"Thursday, February 29",2,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300108/440/1d5b7d33-8e85-04f4-a3f4-a863d943b67a_1280x720.mp4
6280,207,,Stephen Curry,Curry REBOUND (Off:2 Def:6),Def,GSW @ NYK,GSW,NYK,"Thursday, February 29",2,https://videos.nba.com/nba/pbp/media/2023/11/01/0022300126/423/04792ec2-4614-7411-621f-b65c3cfcdb2c_1280x720.mp4
6281,208,,Stephen Curry,Curry REBOUND (Off:2 Def:9),Def,GSW @ NYK,GSW,NYK,"Thursday, February 29",3,https://videos.nba.com/nba/pbp/media/2023/11/01/0022300126/423/04792ec2-4614-7411-621f-b65c3cfcdb2c_1280x720.mp4
6282,209,,Stephen Curry,Curry REBOUND (Off:0 Def:1),Def,GSW @ TOR,GSW,TOR,"Friday, March 1",1,https://videos.nba.com/nba/pbp/media/2023/11/01/0022300126/423/04792ec2-4614-7411-621f-b65c3cfcdb2c_1280x720.mp4
6283,210,,Stephen Curry,Curry REBOUND (Off:2 Def:2),Def,GSW @ TOR,GSW,TOR,"Friday, March 1",3,https://videos.nba.com/nba/pbp/media/2023/11/01/0022300126/423/04792ec2-4614-7411-621f-b65c3cfcdb2c_1280x720.mp4
6284,211,,Stephen Curry,Curry REBOUND (Off:2 Def:3),Def,GSW @ TOR,GSW,TOR,"Friday, March 1",3,https://videos.nba.com/nba/pbp/media/2023/11/01/0022300126/423/04792ec2-4614-7411-621f-b65c3cfcdb2c_1280x720.mp4
6285,212,,Stephen Curry,Curry REBOUND (Off:2 Def:4),Def,GSW @ TOR,GSW,TOR,"Friday, March 1",3,https://videos.nba.com/nba/pbp/media/2023/11/01/0022300126/423/04792ec2-4614-7411-621f-b65c3cfcdb2c_1280x720.mp4
6286,213,,Stephen Curry,Curry REBOUND (Off:0 Def:1),Def,GSW @ BOS,GSW,BOS,"Sunday, March 3",2,https://videos.nba.com/nba/pbp/media/2023/11/01/0022300126/423/04792ec2-4614-7411-621f-b65c3cfcdb2c_1280x720.mp4
6287,214,,Stephen Curry,Curry REBOUND (Off:0 Def:1),Def,MIL @ GSW,MIL,GSW,"Wednesday, March 6",1,https://videos.nba.com/nba/pbp/media/2023/11/01/0022300126/423/04792ec2-4614-7411-621f-b65c3cfcdb2c_1280x720.mp4
6288,215,,Stephen Curry,Curry REBOUND (Off:0 Def:2),Def,MIL @ GSW,MIL,GSW,"Wednesday, March 6",1,https://videos.nba.com/nba/pbp/media/2023/11/01/0022300126/423/04792ec2-4614-7411-621f-b65c3cfcdb2c_1280x720.mp4
6289,216,,Stephen Curry,Curry REBOUND (Off:0 Def:3),Def,MIL @ GSW,MIL,GSW,"Wednesday, March 6",2,https://videos.nba.com/nba/pbp/media/2023/11/05/0022300142/352/48abad24-18b7-af85-7066-50a38998e0b4_1280x720.mp4
6290,217,,Stephen Curry,Curry REBOUND (Off:1 Def:4),Def,MIL @ GSW,MIL,GSW,"Wednesday, March 6",2,https://videos.nba.com/nba/pbp/media/2023/11/05/0022300142/352/48abad24-18b7-af85-7066-50a38998e0b4_1280x720.mp4
6291,218,,Stephen Curry,Curry REBOUND (Off:2 Def:5),Def,MIL @ GSW,MIL,GSW,"Wednesday, March 6",3,https://videos.nba.com/nba/pbp/media/2023/11/05/0022300142/352/48abad24-18b7-af85-7066-50a38998e0b4_1280x720.mp4
6292,219,,Stephen Curry,Curry REBOUND (Off:2 Def:6),Def,MIL @ GSW,MIL,GSW,"Wednesday, March 6",4,https://videos.nba.com/nba/pbp/media/2023/11/05/0022300142/352/48abad24-18b7-af85-7066-50a38998e0b4_1280x720.mp4
6293,220,,Stephen Curry,Curry REBOUND (Off:0 Def:1),Def,CHI @ GSW,CHI,GSW,"Thursday, March 7",1,https://videos.nba.com/nba/pbp/media/2023/11/05/0022300142/352/48abad24-18b7-af85-7066-50a38998e0b4_1280x720.mp4
6294,221,,Stephen Curry,Curry REBOUND (Off:0 Def:2),Def,CHI @ GSW,CHI,GSW,"Thursday, March 7",1,https://videos.nba.com/nba/pbp/media/2023/11/05/0022300142/352/48abad24-18b7-af85-7066-50a38998e0b4_1280x720.mp4
6295,222,,Stephen Curry,Curry REBOUND (Off:0 Def:3),Def,CHI @ GSW,CHI,GSW,"Thursday, March 7",2,https://videos.nba.com/nba/pbp/media/2023/11/05/0022300142/352/48abad24-18b7-af85-7066-50a38998e0b4_1280x720.mp4
6296,223,,Stephen Curry,Curry REBOUND (Off:1 Def:1),Def,GSW @ LAL,GSW,LAL,"Saturday, March 16",3,https://videos.nba.com/nba/pbp/media/2023/11/05/0022300142/352/48abad24-18b7-af85-7066-50a38998e0b4_1280x720.mp4
6297,224,,Stephen Curry,Curry REBOUND (Off:1 Def:2),Def,GSW @ LAL,GSW,LAL,"Saturday, March 16",3,https://videos.nba.com/nba/pbp/media/2023/11/06/0022300145/522/ba1a42b2-2905-bc73-c147-d712a2b00af3_1280x720.mp4
6298,225,,Stephen Curry,Curry REBOUND (Off:1 Def:3),Def,GSW @ LAL,GSW,LAL,"Saturday, March 16",3,https://videos.nba.com/nba/pbp/media/2023/11/06/0022300145/522/ba1a42b2-2905-bc73-c147-d712a2b00af3_1280x720.mp4
6299,226,,Stephen Curry,Curry REBOUND (Off:1 Def:4),Def,GSW @ LAL,GSW,LAL,"Saturday, March 16",3,https://videos.nba.com/nba/pbp/media/2023/11/06/0022300145/522/ba1a42b2-2905-bc73-c147-d712a2b00af3_1280x720.mp4
6300,227,,Stephen Curry,Curry REBOUND (Off:1 Def:5),Def,GSW @ LAL,GSW,LAL,"Saturday, March 16",3,https://videos.nba.com/nba/pbp/media/2023/11/06/0022300145/522/ba1a42b2-2905-bc73-c147-d712a2b00af3_1280x720.mp4
6301,228,,Stephen Curry,Curry REBOUND (Off:0 Def:1),Def,NYK @ GSW,NYK,GSW,"Monday, March 18",1,https://videos.nba.com/nba/pbp/media/2023/11/06/0022300145/522/ba1a42b2-2905-bc73-c147-d712a2b00af3_1280x720.mp4
6302,229,,Stephen Curry,Curry REBOUND (Off:0 Def:2),Def,NYK @ GSW,NYK,GSW,"Monday, March 18",1,https://videos.nba.com/nba/pbp/media/2023/11/06/0022300145/522/ba1a42b2-2905-bc73-c147-d712a2b00af3_1280x720.mp4
6303,230,,Stephen Curry,Curry REBOUND (Off:0 Def:3),Def,NYK @ GSW,NYK,GSW,"Monday, March 18",3,https://videos.nba.com/nba/pbp/media/2023/11/06/0022300145/522/ba1a42b2-2905-bc73-c147-d712a2b00af3_1280x720.mp4
6304,231,,Stephen Curry,Curry REBOUND (Off:0 Def:4),Def,NYK @ GSW,NYK,GSW,"Monday, March 18",3,https://videos.nba.com/nba/pbp/media/2023/11/06/0022300145/522/ba1a42b2-2905-bc73-c147-d712a2b00af3_1280x720.mp4
6305,232,,Stephen Curry,Curry REBOUND (Off:0 Def:5),Def,NYK @ GSW,NYK,GSW,"Monday, March 18",4,https://videos.nba.com/nba/pbp/media/2023/11/06/0022300145/522/ba1a42b2-2905-bc73-c147-d712a2b00af3_1280x720.mp4
6306,233,,Stephen Curry,Curry REBOUND (Off:1 Def:1),Def,MEM @ GSW,MEM,GSW,"Wednesday, March 20",3,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300169/248/3c86e48f-b814-55d7-fabd-113ebb79ecf8_1280x720.mp4
6307,234,,Stephen Curry,Curry REBOUND (Off:1 Def:1),Def,IND @ GSW,IND,GSW,"Friday, March 22",1,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300169/248/3c86e48f-b814-55d7-fabd-113ebb79ecf8_1280x720.mp4
6308,235,,Stephen Curry,Curry REBOUND (Off:1 Def:2),Def,IND @ GSW,IND,GSW,"Friday, March 22",2,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300169/248/3c86e48f-b814-55d7-fabd-113ebb79ecf8_1280x720.mp4
6309,236,,Stephen Curry,Curry REBOUND (Off:1 Def:3),Def,IND @ GSW,IND,GSW,"Friday, March 22",2,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300169/248/3c86e48f-b814-55d7-fabd-113ebb79ecf8_1280x720.mp4
6310,237,,Stephen Curry,Curry REBOUND (Off:1 Def:4),Def,IND @ GSW,IND,GSW,"Friday, March 22",2,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300169/248/3c86e48f-b814-55d7-fabd-113ebb79ecf8_1280x720.mp4
6311,238,,Stephen Curry,Curry REBOUND (Off:1 Def:5),Def,IND @ GSW,IND,GSW,"Friday, March 22",3,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300169/248/3c86e48f-b814-55d7-fabd-113ebb79ecf8_1280x720.mp4
6312,239,,Stephen Curry,Curry REBOUND (Off:2 Def:6),Def,IND @ GSW,IND,GSW,"Friday, March 22",4,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300169/248/3c86e48f-b814-55d7-fabd-113ebb79ecf8_1280x720.mp4
6313,240,,Stephen Curry,Curry REBOUND (Off:2 Def:7),Def,IND @ GSW,IND,GSW,"Friday, March 22",4,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300169/248/3c86e48f-b814-55d7-fabd-113ebb79ecf8_1280x720.mp4
6314,241,,Stephen Curry,Curry REBOUND (Off:2 Def:8),Def,IND @ GSW,IND,GSW,"Friday, March 22",4,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300169/248/3c86e48f-b814-55d7-fabd-113ebb79ecf8_1280x720.mp4
6315,242,,Stephen Curry,Curry REBOUND (Off:0 Def:1),Def,GSW @ MIN,GSW,MIN,"Sunday, March 24",1,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300169/248/3c86e48f-b814-55d7-fabd-113ebb79ecf8_1280x720.mp4
6316,243,,Stephen Curry,Curry REBOUND (Off:0 Def:2),Def,GSW @ MIN,GSW,MIN,"Sunday, March 24",2,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300169/248/3c86e48f-b814-55d7-fabd-113ebb79ecf8_1280x720.mp4
6317,244,,Stephen Curry,Curry REBOUND (Off:0 Def:3),Def,GSW @ MIN,GSW,MIN,"Sunday, March 24",2,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300169/248/3c86e48f-b814-55d7-fabd-113ebb79ecf8_1280x720.mp4
6318,245,,Stephen Curry,Curry REBOUND (Off:0 Def:4),Def,GSW @ MIN,GSW,MIN,"Sunday, March 24",4,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300169/248/3c86e48f-b814-55d7-fabd-113ebb79ecf8_1280x720.mp4
6319,246,,Stephen Curry,Curry REBOUND (Off:1 Def:1),Def,GSW @ MIA,GSW,MIA,"Tuesday, March 26",2,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300169/248/3c86e48f-b814-55d7-fabd-113ebb79ecf8_1280x720.mp4
6320,247,,Stephen Curry,Curry REBOUND (Off:0 Def:1),Def,GSW @ ORL,GSW,ORL,"Wednesday, March 27",2,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300169/248/3c86e48f-b814-55d7-fabd-113ebb79ecf8_1280x720.mp4
6321,248,,Stephen Curry,Curry REBOUND (Off:0 Def:2),Def,GSW @ ORL,GSW,ORL,"Wednesday, March 27",3,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300169/248/3c86e48f-b814-55d7-fabd-113ebb79ecf8_1280x720.mp4
6322,249,,Stephen Curry,Curry REBOUND (Off:0 Def:3),Def,GSW @ ORL,GSW,ORL,"Wednesday, March 27",3,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300169/248/3c86e48f-b814-55d7-fabd-113ebb79ecf8_1280x720.mp4
6323,250,,Stephen Curry,Curry REBOUND (Off:0 Def:4),Def,GSW @ ORL,GSW,ORL,"Wednesday, March 27",4,https://videos.nba.com/nba/pbp/media/2023/11/11/0022300176/510/70cf7e0c-855c-274e-a6ad-75b535f4595a_1280x720.mp4
6324,251,,Stephen Curry,Curry REBOUND (Off:0 Def:1),Def,GSW @ CHA,GSW,CHA,"Friday, March 29",1,https://videos.nba.com/nba/pbp/media/2023/11/11/0022300176/510/70cf7e0c-855c-274e-a6ad-75b535f4595a_1280x720.mp4
6325,252,,Stephen Curry,Curry REBOUND (Off:0 Def:1),Def,GSW @ SAS,GSW,SAS,"Sunday, March 31",1,https://videos.nba.com/nba/pbp/media/2023/11/11/0022300176/510/70cf7e0c-855c-274e-a6ad-75b535f4595a_1280x720.mp4
6326,253,,Stephen Curry,Curry REBOUND (Off:0 Def:1),Def,GSW @ DAL,GSW,DAL,"Friday, April 5",1,https://videos.nba.com/nba/pbp/media/2023/11/11/0022300176/510/70cf7e0c-855c-274e-a6ad-75b535f4595a_1280x720.mp4
6327,254,,Stephen Curry,Curry REBOUND (Off:0 Def:2),Def,GSW @ DAL,GSW,DAL,"Friday, April 5",1,https://videos.nba.com/nba/pbp/media/2023/11/11/0022300176/510/70cf7e0c-855c-274e-a6ad-75b535f4595a_1280x720.mp4
6328,255,,Stephen Curry,Curry REBOUND (Off:0 Def:3),Def,GSW @ DAL,GSW,DAL,"Friday, April 5",2,https://videos.nba.com/nba/pbp/media/2023/11/11/0022300176/510/70cf7e0c-855c-274e-a6ad-75b535f4595a_1280x720.mp4
6329,256,,Stephen Curry,Curry REBOUND (Off:0 Def:4),Def,GSW @ DAL,GSW,DAL,"Friday, April 5",3,https://videos.nba.com/nba/pbp/media/2023/11/11/0022300176/510/70cf7e0c-855c-274e-a6ad-75b535f4595a_1280x720.mp4
6330,257,,Stephen Curry,Curry REBOUND (Off:1 Def:5),Def,GSW @ DAL,GSW,DAL,"Friday, April 5",4,https://videos.nba.com/nba/pbp/media/2023/11/11/0022300176/510/70cf7e0c-855c-274e-a6ad-75b535f4595a_1280x720.mp4
6331,258,,Stephen Curry,Curry REBOUND (Off:0 Def:1),Def,GSW @ HOU,GSW,HOU,"Thursday, April 4",1,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300186/291/dc0af15a-5ce6-a1ee-ff9c-9afa255dc157_1280x720.mp4
6332,259,,Stephen Curry,Curry REBOUND (Off:0 Def:2),Def,GSW @ HOU,GSW,HOU,"Thursday, April 4",2,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300186/291/dc0af15a-5ce6-a1ee-ff9c-9afa255dc157_1280x720.mp4
6333,260,,Stephen Curry,Curry REBOUND (Off:0 Def:3),Def,GSW @ HOU,GSW,HOU,"Thursday, April 4",2,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300186/291/dc0af15a-5ce6-a1ee-ff9c-9afa255dc157_1280x720.mp4
6334,261,,Stephen Curry,Curry REBOUND (Off:0 Def:4),Def,GSW @ HOU,GSW,HOU,"Thursday, April 4",2,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300186/291/dc0af15a-5ce6-a1ee-ff9c-9afa255dc157_1280x720.mp4
6335,262,,Stephen Curry,Curry REBOUND (Off:0 Def:5),Def,GSW @ HOU,GSW,HOU,"Thursday, April 4",2,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300186/291/dc0af15a-5ce6-a1ee-ff9c-9afa255dc157_1280x720.mp4
6336,263,,Stephen Curry,Curry REBOUND (Off:0 Def:6),Def,GSW @ HOU,GSW,HOU,"Thursday, April 4",4,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300186/291/dc0af15a-5ce6-a1ee-ff9c-9afa255dc157_1280x720.mp4
6337,264,,Stephen Curry,Curry REBOUND (Off:0 Def:1),Def,GSW @ LAL,GSW,LAL,"Tuesday, April 9",1,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300186/291/dc0af15a-5ce6-a1ee-ff9c-9afa255dc157_1280x720.mp4
6338,265,,Stephen Curry,Curry REBOUND (Off:0 Def:2),Def,GSW @ LAL,GSW,LAL,"Tuesday, April 9",1,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300186/291/dc0af15a-5ce6-a1ee-ff9c-9afa255dc157_1280x720.mp4
6339,266,,Stephen Curry,Curry REBOUND (Off:0 Def:3),Def,GSW @ LAL,GSW,LAL,"Tuesday, April 9",2,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300186/291/dc0af15a-5ce6-a1ee-ff9c-9afa255dc157_1280x720.mp4
6340,267,,Stephen Curry,Curry REBOUND (Off:0 Def:4),Def,GSW @ LAL,GSW,LAL,"Tuesday, April 9",3,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300186/291/dc0af15a-5ce6-a1ee-ff9c-9afa255dc157_1280x720.mp4
6341,268,,Stephen Curry,Curry REBOUND (Off:0 Def:5),Def,GSW @ LAL,GSW,LAL,"Tuesday, April 9",3,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300186/291/dc0af15a-5ce6-a1ee-ff9c-9afa255dc157_1280x720.mp4
6342,269,,Stephen Curry,Curry REBOUND (Off:0 Def:6),Def,GSW @ LAL,GSW,LAL,"Tuesday, April 9",4,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300186/291/dc0af15a-5ce6-a1ee-ff9c-9afa255dc157_1280x720.mp4
6343,270,,Stephen Curry,Curry REBOUND (Off:0 Def:7),Def,GSW @ LAL,GSW,LAL,"Tuesday, April 9",4,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300186/291/dc0af15a-5ce6-a1ee-ff9c-9afa255dc157_1280x720.mp4
6344,271,,Stephen Curry,Curry REBOUND (Off:0 Def:1),Def,GSW @ POR,GSW,POR,"Thursday, April 11",1,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300186/291/dc0af15a-5ce6-a1ee-ff9c-9afa255dc157_1280x720.mp4
6345,272,,Stephen Curry,Curry REBOUND (Off:0 Def:2),Def,GSW @ POR,GSW,POR,"Thursday, April 11",1,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300186/291/dc0af15a-5ce6-a1ee-ff9c-9afa255dc157_1280x720.mp4
