, ,PLAYER,PLAY DESCRIPTION,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link
18,,Zion Williamson,MISS James 3' Driving Floating Jump Shot,NOP @ LAL,NOP,LAL,"Friday, February 9",1,https://videos.nba.com/nba/pbp/media/2024/02/09/0022300747/143/ca745e06-c37d-49a7-664e-ef2777096280_1280x720.mp4
19,,Zion Williamson,MISS Aldama 2' Driving Layup,NOP @ MEM,NOP,MEM,"Monday, February 12",2,https://videos.nba.com/nba/pbp/media/2024/02/12/0022300766/177/c32e27b4-20a9-ee64-a723-8ab8f1633e7b_1280x720.mp4
20,,Zion Williamson,Williamson BLOCK (1 BLK),WAS @ NOP,WAS,NOP,"Wednesday, February 14",1,https://videos.nba.com/nba/pbp/media/2024/02/14/0022300784/17/f2511a46-3b31-11ba-6810-88de4048652c_1280x720.mp4
21,,Zion Williamson,Williamson BLOCK (1 BLK),HOU @ NOP,HOU,NOP,"Thursday, February 22",2,https://videos.nba.com/nba/pbp/media/2024/02/22/0022300798/219/7655ef7f-95af-fd02-6d72-ec31607fdd36_1280x720.mp4
22,,Zion Williamson,Williamson BLOCK (1 BLK),CHI @ NOP,CHI,NOP,"Sunday, February 25",4,https://videos.nba.com/nba/pbp/media/2024/02/25/0022300823/522/464cbfdf-ff7d-1011-391b-e5e9f60cfd10_1280x720.mp4
23,,Zion Williamson,Williamson BLOCK (2 BLK),CHI @ NOP,CHI,NOP,"Sunday, February 25",4,https://videos.nba.com/nba/pbp/media/2024/02/25/0022300823/634/42bf90ec-a468-6e5e-29fe-57eb253dc50f_1280x720.mp4
24,,Zion Williamson,MISS Hart 2' Running Layup,NOP @ NYK,NOP,NYK,"Tuesday, February 27",1,https://videos.nba.com/nba/pbp/media/2024/02/27/0022300837/46/dc0e82c4-29fa-68af-a1ff-6c0da461191f_1280x720.mp4
25,,Zion Williamson,MISS Hart 4' Driving Layup,NOP @ NYK,NOP,NYK,"Tuesday, February 27",3,https://videos.nba.com/nba/pbp/media/2024/02/27/0022300837/443/ebc70bcd-eaec-793d-8519-c86d9256af76_1280x720.mp4
26,,Zion Williamson,MISS Nwora 6' Running Finger Roll Layup,NOP @ TOR,NOP,TOR,"Tuesday, March 5",2,https://videos.nba.com/nba/pbp/media/2024/03/05/0022300890/188/1ac03f0e-96d5-3cd0-c4c8-0a7a758dd377_1280x720.mp4
27,,Zion Williamson,MISS Barrett 4' Cutting Dunk Shot,NOP @ TOR,NOP,TOR,"Tuesday, March 5",4,https://videos.nba.com/nba/pbp/media/2024/03/05/0022300890/516/96e15997-39ed-cbce-c60b-527567297cce_1280x720.mp4
28,,Zion Williamson,MISS Reed 2' Reverse Layup,NOP @ PHI,NOP,PHI,"Friday, March 8",2,https://videos.nba.com/nba/pbp/media/2024/03/08/0022300909/238/63e52acc-eeb2-d130-9f6e-95e2ea70cba9_1280x720.mp4
29,,Zion Williamson,MISS Hield 4' Running Finger Roll Layup,NOP @ PHI,NOP,PHI,"Friday, March 8",2,https://videos.nba.com/nba/pbp/media/2024/03/08/0022300909/243/5b6fcd02-85f2-a9ef-497c-cb7f3cbea093_1280x720.mp4
30,,Zion Williamson,MISS Oubre Jr. 1' Cutting Dunk Shot,NOP @ PHI,NOP,PHI,"Friday, March 8",4,https://videos.nba.com/nba/pbp/media/2024/03/08/0022300909/627/ec7d7a39-7b9c-9cd0-5b0a-5d59bfcb70a4_1280x720.mp4
31,,Zion Williamson,MISS Krejci 2' Running Layup,NOP @ ATL,NOP,ATL,"Sunday, March 10",1,https://videos.nba.com/nba/pbp/media/2024/03/10/0022300925/34/905f503a-53a5-ed1a-7ab9-6ec86c0d771e_1280x720.mp4
32,,Zion Williamson,MISS Hunter 25' 3PT Jump Shot,NOP @ ATL,NOP,ATL,"Sunday, March 10",3,https://videos.nba.com/nba/pbp/media/2024/03/10/0022300925/357/1fddb2fa-257c-7738-0378-cea4f8a41b5e_1280x720.mp4
33,,Zion Williamson,Williamson BLOCK (1 BLK),LAC @ NOP,LAC,NOP,"Friday, March 15",1,https://videos.nba.com/nba/pbp/media/2024/03/15/0022300964/22/031b3d10-837a-44f9-22d5-5b6a92b088fd_1280x720.mp4
34,,Zion Williamson,Williamson BLOCK (1 BLK),POR @ NOP,POR,NOP,"Saturday, March 16",1,https://videos.nba.com/nba/pbp/media/2024/03/16/0022300970/18/48f65a16-e142-7019-3faf-0d40c8f2f67a_1280x720.mp4
35,,Zion Williamson,MISS Banchero 6' Cutting Layup Shot,NOP @ ORL,NOP,ORL,"Thursday, March 21",1,https://videos.nba.com/nba/pbp/media/2024/03/21/0022301004/40/e5b98400-96e0-df33-6bfb-d6edf1780b24_1280x720.mp4
36,,Zion Williamson,MISS Jaquez Jr. 4' Cutting Layup Shot,NOP @ MIA,NOP,MIA,"Friday, March 22",3,https://videos.nba.com/nba/pbp/media/2024/03/22/0022301013/343/99c36639-0b1c-1dbc-2af0-61364cd26528_1280x720.mp4
37,,Zion Williamson,Williamson BLOCK (1 BLK),MIL @ NOP,MIL,NOP,"Thursday, March 28",3,https://videos.nba.com/nba/pbp/media/2024/03/28/0022301061/372/1bccb2da-22e2-8413-8d1b-9b1f17ca659e_1280x720.mp4
38,,Zion Williamson,Williamson BLOCK (1 BLK),ORL @ NOP,ORL,NOP,"Wednesday, April 3",2,https://videos.nba.com/nba/pbp/media/2024/04/03/0022301109/279/be23a50d-cc62-1bc7-f23b-cedd1f9b3504_1280x720.mp4
39,,Zion Williamson,MISS Nurkic 5' Driving Layup,NOP @ PHX,NOP,PHX,"Sunday, April 7",2,https://videos.nba.com/nba/pbp/media/2024/04/07/0022301138/211/668f3716-bb50-2d9d-c5a8-f372fa5aa67b_1280x720.mp4
40,,Zion Williamson,MISS Beal 5' Layup,NOP @ PHX,NOP,PHX,"Sunday, April 7",3,https://videos.nba.com/nba/pbp/media/2024/04/07/0022301138/319/5982443b-b0be-6a49-3724-996911176e10_1280x720.mp4
41,,Zion Williamson,MISS Allen 27' 3PT Jump Shot,NOP @ PHX,NOP,PHX,"Sunday, April 7",4,https://videos.nba.com/nba/pbp/media/2024/04/07/0022301138/536/fe163f52-2231-3371-ef07-71266cb03a7f_1280x720.mp4
42,,Zion Williamson,MISS Beal 2' Driving Layup,NOP @ PHX,NOP,PHX,"Sunday, April 7",4,https://videos.nba.com/nba/pbp/media/2024/04/07/0022301138/561/6a4657fb-2f78-c262-22e9-86ced2d3b8d7_1280x720.mp4
43,,Zion Williamson,MISS Durant 7' Driving Layup,NOP @ PHX,NOP,PHX,"Sunday, April 7",4,https://videos.nba.com/nba/pbp/media/2024/04/07/0022301138/589/5aa00a8c-bf82-89d9-1676-954f84993f58_1280x720.mp4
44,,Zion Williamson,MISS Minaya 3' Putback Layup,NOP @ POR,NOP,POR,"Tuesday, April 9",4,https://videos.nba.com/nba/static/missing.mp4
45,,Zion Williamson,MISS Mitchell 2' Running Layup,NOP @ SAC,NOP,SAC,"Thursday, April 11",3,https://videos.nba.com/nba/pbp/media/2024/04/11/0022301170/424/e98e6ec4-ba19-500f-a69f-7f99835c15a5_1280x720.mp4
46,,Kawhi Leonard,MISS Carter 2' Driving Layup,LAC @ CHI,LAC,CHI,"Thursday, March 14",2,
47,,Kawhi Leonard,MISS Ingram 11' Pullup Jump Shot,LAC @ NOP,LAC,NOP,"Friday, March 15",2,
48,,Kawhi Leonard,MISS Jones 1' Running Layup,LAC @ NOP,LAC,NOP,"Friday, March 15",3,
49,,Kawhi Leonard,Leonard BLOCK (1 BLK),ATL @ LAC,ATL,LAC,"Sunday, March 17",2,
50,,Kawhi Leonard,MISS Walker 27' 3PT Jump Shot,LAC @ POR,LAC,POR,"Friday, March 22",1,
51,,Kawhi Leonard,Leonard BLOCK (1 BLK),IND @ LAC,IND,LAC,"Monday, March 25",2,
52,,Kawhi Leonard,Leonard BLOCK (2 BLK),IND @ LAC,IND,LAC,"Monday, March 25",4,
53,,Kawhi Leonard,MISS Oubre Jr. 2' Driving Layup,LAC @ PHI,LAC,PHI,"Wednesday, March 27",4,
54,,Kawhi Leonard,MISS Oubre Jr. 2' Driving Layup,LAC @ PHI,LAC,PHI,"Wednesday, March 27",4,
55,,Kawhi Leonard,MISS Carter Jr. 2' Putback Layup,LAC @ ORL,LAC,ORL,"Friday, March 29",1,
56,,Kawhi Leonard,MISS F. Wagner 12' Driving Floating Jump Shot,LAC @ ORL,LAC,ORL,"Friday, March 29",3,
57,,Kawhi Leonard,Leonard BLOCK (1 BLK),DEN @ LAC,DEN,LAC,"Wednesday, December 6",4,
58,,Anthony Davis,Davis BLOCK (1 BLK),NYK @ LAL,NYK,LAL,"Monday, December 18",1,https://videos.nba.com/nba/pbp/media/2023/11/29/0022300258/279/232ab263-6388-174f-0591-7e4e6c22e611_1280x720.mp4
59,,Anthony Davis,Davis BLOCK (2 BLK),NYK @ LAL,NYK,LAL,"Monday, December 18",1,https://videos.nba.com/nba/pbp/media/2023/11/29/0022300258/279/232ab263-6388-174f-0591-7e4e6c22e611_1280x720.mp4
60,,Anthony Davis,MISS White 2' Driving Finger Roll Layup,LAL @ CHI,LAL,CHI,"Wednesday, December 20",3,https://videos.nba.com/nba/pbp/media/2023/12/18/0022300359/26/67e5a1e2-efc5-df13-a288-f6b133446552_1280x720.mp4
61,,Anthony Davis,MISS White 2' Running Layup,LAL @ CHI,LAL,CHI,"Wednesday, December 20",3,https://videos.nba.com/nba/pbp/media/2023/12/18/0022300359/26/67e5a1e2-efc5-df13-a288-f6b133446552_1280x720.mp4
62,,Anthony Davis,MISS Towns 3' Driving Layup,LAL @ MIN,LAL,MIN,"Thursday, December 21",1,https://videos.nba.com/nba/pbp/media/2023/12/18/0022300359/26/67e5a1e2-efc5-df13-a288-f6b133446552_1280x720.mp4
63,,Anthony Davis,MISS Towns 4' Driving Layup,LAL @ MIN,LAL,MIN,"Thursday, December 21",4,https://videos.nba.com/nba/pbp/media/2023/12/18/0022300359/26/67e5a1e2-efc5-df13-a288-f6b133446552_1280x720.mp4
64,,Anthony Davis,MISS Edwards 12' Step Back Jump Shot,LAL @ MIN,LAL,MIN,"Thursday, December 21",4,https://videos.nba.com/nba/pbp/media/2023/12/18/0022300359/26/67e5a1e2-efc5-df13-a288-f6b133446552_1280x720.mp4
65,,Anthony Davis,MISS Joe 5' Driving Layup,LAL @ OKC,LAL,OKC,"Saturday, December 23",1,https://videos.nba.com/nba/pbp/media/2023/12/18/0022300359/26/67e5a1e2-efc5-df13-a288-f6b133446552_1280x720.mp4
66,,Anthony Davis,MISS Holmgren 7' Turnaround Jump Shot,LAL @ OKC,LAL,OKC,"Saturday, December 23",4,https://videos.nba.com/nba/pbp/media/2023/12/18/0022300359/26/67e5a1e2-efc5-df13-a288-f6b133446552_1280x720.mp4
67,,Anthony Davis,Davis BLOCK (1 BLK),BOS @ LAL,BOS,LAL,"Monday, December 25",2,https://videos.nba.com/nba/pbp/media/2023/12/18/0022300359/26/67e5a1e2-efc5-df13-a288-f6b133446552_1280x720.mp4
68,,Anthony Davis,Davis BLOCK (1 BLK),CHA @ LAL,CHA,LAL,"Thursday, December 28",1,https://videos.nba.com/nba/pbp/media/2023/12/18/0022300359/26/67e5a1e2-efc5-df13-a288-f6b133446552_1280x720.mp4
69,,Anthony Davis,Davis BLOCK (2 BLK),CHA @ LAL,CHA,LAL,"Thursday, December 28",2,https://videos.nba.com/nba/pbp/media/2023/12/28/0022300428/158/00570056-5dc0-044e-ee5a-8c8ccb775ec2_1280x720.mp4
70,,Anthony Davis,Davis BLOCK (3 BLK),CHA @ LAL,CHA,LAL,"Thursday, December 28",2,https://videos.nba.com/nba/pbp/media/2023/12/28/0022300428/158/00570056-5dc0-044e-ee5a-8c8ccb775ec2_1280x720.mp4
71,,Anthony Davis,Davis BLOCK (4 BLK),CHA @ LAL,CHA,LAL,"Thursday, December 28",2,https://videos.nba.com/nba/pbp/media/2023/12/28/0022300428/158/00570056-5dc0-044e-ee5a-8c8ccb775ec2_1280x720.mp4
72,,Anthony Davis,MISS McDaniels 5' Driving Dunk,LAL @ MIN,LAL,MIN,"Saturday, December 30",4,https://videos.nba.com/nba/pbp/media/2023/12/28/0022300428/158/00570056-5dc0-044e-ee5a-8c8ccb775ec2_1280x720.mp4
73,,Anthony Davis,MISS Edwards 6' Driving Floating Jump Shot,LAL @ MIN,LAL,MIN,"Saturday, December 30",4,https://videos.nba.com/nba/pbp/media/2023/12/28/0022300428/158/00570056-5dc0-044e-ee5a-8c8ccb775ec2_1280x720.mp4
74,,Anthony Davis,MISS Williamson 4' Driving Layup,LAL @ NOP,LAL,NOP,"Sunday, December 31",1,https://videos.nba.com/nba/pbp/media/2023/12/28/0022300428/158/00570056-5dc0-044e-ee5a-8c8ccb775ec2_1280x720.mp4
75,,Anthony Davis,MISS Ingram 17' Jump Shot,LAL @ NOP,LAL,NOP,"Sunday, December 31",1,https://videos.nba.com/nba/pbp/media/2023/12/28/0022300428/158/00570056-5dc0-044e-ee5a-8c8ccb775ec2_1280x720.mp4
76,,Anthony Davis,MISS Valanciunas 7' Driving Hook Shot,LAL @ NOP,LAL,NOP,"Sunday, December 31",2,https://videos.nba.com/nba/pbp/media/2023/12/28/0022300428/158/00570056-5dc0-044e-ee5a-8c8ccb775ec2_1280x720.mp4
77,,Anthony Davis,MISS Valanciunas 4' Layup,LAL @ NOP,LAL,NOP,"Sunday, December 31",2,https://videos.nba.com/nba/pbp/media/2023/12/28/0022300428/158/00570056-5dc0-044e-ee5a-8c8ccb775ec2_1280x720.mp4
78,,Anthony Davis,MISS Marshall 4' Driving Layup,LAL @ NOP,LAL,NOP,"Sunday, December 31",4,https://videos.nba.com/nba/pbp/media/2023/12/31/0022300446/242/df4df009-4911-06a0-6ad3-bf6b60f65e06_1280x720.mp4
79,,Anthony Davis,Davis BLOCK (1 BLK),MIA @ LAL,MIA,LAL,"Wednesday, January 3",1,https://videos.nba.com/nba/pbp/media/2023/12/31/0022300446/242/df4df009-4911-06a0-6ad3-bf6b60f65e06_1280x720.mp4
80,,Anthony Davis,Davis BLOCK (2 BLK),MIA @ LAL,MIA,LAL,"Wednesday, January 3",3,https://videos.nba.com/nba/pbp/media/2023/12/31/0022300446/242/df4df009-4911-06a0-6ad3-bf6b60f65e06_1280x720.mp4
81,,Anthony Davis,Davis BLOCK (3 BLK),MIA @ LAL,MIA,LAL,"Wednesday, January 3",3,https://videos.nba.com/nba/pbp/media/2023/12/31/0022300446/242/df4df009-4911-06a0-6ad3-bf6b60f65e06_1280x720.mp4
82,,Anthony Davis,Davis BLOCK (4 BLK),MIA @ LAL,MIA,LAL,"Wednesday, January 3",4,https://videos.nba.com/nba/pbp/media/2023/12/31/0022300446/242/df4df009-4911-06a0-6ad3-bf6b60f65e06_1280x720.mp4
83,,Anthony Davis,Davis BLOCK (5 BLK),MIA @ LAL,MIA,LAL,"Wednesday, January 3",4,https://videos.nba.com/nba/pbp/media/2023/12/31/0022300446/242/df4df009-4911-06a0-6ad3-bf6b60f65e06_1280x720.mp4
84,,Anthony Davis,Davis BLOCK (1 BLK),MEM @ LAL,MEM,LAL,"Friday, January 5",1,https://videos.nba.com/nba/pbp/media/2023/12/31/0022300446/242/df4df009-4911-06a0-6ad3-bf6b60f65e06_1280x720.mp4
85,,Anthony Davis,Davis BLOCK (2 BLK),MEM @ LAL,MEM,LAL,"Friday, January 5",4,https://videos.nba.com/nba/pbp/media/2023/12/31/0022300446/242/df4df009-4911-06a0-6ad3-bf6b60f65e06_1280x720.mp4
86,,Anthony Davis,Davis BLOCK (1 BLK),LAC @ LAL,LAC,LAL,"Sunday, January 7",4,https://videos.nba.com/nba/pbp/media/2023/12/31/0022300446/242/df4df009-4911-06a0-6ad3-bf6b60f65e06_1280x720.mp4
87,,Anthony Davis,Davis BLOCK (1 BLK),TOR @ LAL,TOR,LAL,"Tuesday, January 9",4,https://videos.nba.com/nba/pbp/media/2024/01/07/0022300505/556/51e7c67a-6262-89f7-2660-914df667fa5f_1280x720.mp4
88,,Anthony Davis,Davis BLOCK (1 BLK),PHX @ LAL,PHX,LAL,"Thursday, January 11",1,https://videos.nba.com/nba/pbp/media/2024/01/07/0022300505/556/51e7c67a-6262-89f7-2660-914df667fa5f_1280x720.mp4
89,,Anthony Davis,Davis BLOCK (2 BLK),PHX @ LAL,PHX,LAL,"Thursday, January 11",2,https://videos.nba.com/nba/pbp/media/2024/01/07/0022300505/556/51e7c67a-6262-89f7-2660-914df667fa5f_1280x720.mp4
90,,Anthony Davis,MISS Olynyk 8' Floating Jump Shot,LAL @ UTA,LAL,UTA,"Saturday, January 13",1,https://videos.nba.com/nba/pbp/media/2024/01/07/0022300505/556/51e7c67a-6262-89f7-2660-914df667fa5f_1280x720.mp4
91,,Anthony Davis,MISS Markkanen 5' Hook Shot,LAL @ UTA,LAL,UTA,"Saturday, January 13",2,https://videos.nba.com/nba/pbp/media/2024/01/07/0022300505/556/51e7c67a-6262-89f7-2660-914df667fa5f_1280x720.mp4
92,,Anthony Davis,MISS Markkanen 8' Running Layup,LAL @ UTA,LAL,UTA,"Saturday, January 13",2,https://videos.nba.com/nba/pbp/media/2024/01/07/0022300505/556/51e7c67a-6262-89f7-2660-914df667fa5f_1280x720.mp4
93,,Anthony Davis,MISS Clarkson 5' Tip Layup Shot,LAL @ UTA,LAL,UTA,"Saturday, January 13",4,https://videos.nba.com/nba/pbp/media/2024/01/07/0022300505/556/51e7c67a-6262-89f7-2660-914df667fa5f_1280x720.mp4
94,,Anthony Davis,Davis BLOCK (1 BLK),OKC @ LAL,OKC,LAL,"Monday, January 15",3,https://videos.nba.com/nba/pbp/media/2024/01/07/0022300505/556/51e7c67a-6262-89f7-2660-914df667fa5f_1280x720.mp4
95,,Anthony Davis,Davis BLOCK (1 BLK),DAL @ LAL,DAL,LAL,"Wednesday, January 17",2,https://videos.nba.com/nba/pbp/media/2024/01/07/0022300505/556/51e7c67a-6262-89f7-2660-914df667fa5f_1280x720.mp4
96,,Anthony Davis,Davis BLOCK (1 BLK),BKN @ LAL,BKN,LAL,"Friday, January 19",2,https://videos.nba.com/nba/pbp/media/2024/01/07/0022300505/556/51e7c67a-6262-89f7-2660-914df667fa5f_1280x720.mp4
97,,Anthony Davis,Davis BLOCK (2 BLK),BKN @ LAL,BKN,LAL,"Friday, January 19",4,https://videos.nba.com/nba/pbp/media/2024/01/07/0022300505/556/51e7c67a-6262-89f7-2660-914df667fa5f_1280x720.mp4
98,,Anthony Davis,Davis BLOCK (1 BLK),CHI @ LAL,CHI,LAL,"Thursday, January 25",3,https://videos.nba.com/nba/pbp/media/2024/01/07/0022300505/556/51e7c67a-6262-89f7-2660-914df667fa5f_1280x720.mp4
99,,Anthony Davis,MISS Wiggins 4' Running Layup,LAL @ GSW,LAL,GSW,"Saturday, January 27",1,https://videos.nba.com/nba/pbp/media/2024/01/07/0022300505/556/51e7c67a-6262-89f7-2660-914df667fa5f_1280x720.mp4
100,,Anthony Davis,MISS Saric 5' Layup,LAL @ GSW,LAL,GSW,"Saturday, January 27",1,https://videos.nba.com/nba/pbp/media/2024/01/07/0022300505/556/51e7c67a-6262-89f7-2660-914df667fa5f_1280x720.mp4
101,,Anthony Davis,MISS Thompson 6' Driving Layup,LAL @ GSW,LAL,GSW,"Saturday, January 27",3,https://videos.nba.com/nba/pbp/media/2024/01/07/0022300505/556/51e7c67a-6262-89f7-2660-914df667fa5f_1280x720.mp4
102,,Anthony Davis,MISS Curry 30' 3PT Jump Shot,LAL @ GSW,LAL,GSW,"Saturday, January 27",4,https://videos.nba.com/nba/pbp/media/2024/01/27/0022300650/705/3e445ace-a73c-9fe1-218b-e0ca057b58ee_1280x720.mp4
103,,Anthony Davis,MISS Thompson 4' Running Layup,LAL @ HOU,LAL,HOU,"Monday, January 29",1,https://videos.nba.com/nba/pbp/media/2024/01/29/0022300662/88/c3774cff-9f35-9929-7e83-45d626d1de22_1280x720.mp4
104,,Anthony Davis,MISS Hartenstein 1' Floating Jump Shot,LAL @ NYK,LAL,NYK,"Saturday, February 3",1,https://videos.nba.com/nba/pbp/media/2024/02/03/0022300701/42/37263e88-02cc-5bb1-4d4c-809d9f3cd94d_1280x720.mp4
105,,Anthony Davis,MISS Achiuwa 1' Driving Reverse Layup,LAL @ NYK,LAL,NYK,"Saturday, February 3",3,https://videos.nba.com/nba/pbp/media/2024/02/03/0022300701/322/cb391cba-9197-9826-c4ee-f77fe5c0f336_1280x720.mp4
106,,Anthony Davis,MISS Hart 1' Running Layup,LAL @ NYK,LAL,NYK,"Saturday, February 3",3,https://videos.nba.com/nba/pbp/media/2024/02/03/0022300701/405/62b60237-d79e-f9fc-9574-87e49e0ce1d2_1280x720.mp4
107,,Anthony Davis,MISS Brunson 2' Driving Layup,LAL @ NYK,LAL,NYK,"Saturday, February 3",3,https://videos.nba.com/nba/pbp/media/2024/02/03/0022300701/408/cbaa0a0b-78f1-f98d-8b34-c86e1189d912_1280x720.mp4
108,,Anthony Davis,MISS Bridges 4' Driving Finger Roll Layup,LAL @ CHA,LAL,CHA,"Monday, February 5",1,https://videos.nba.com/nba/pbp/media/2024/02/05/0022300713/57/32ffea69-7a0c-311c-9fea-66dbd1df8099_1280x720.mp4
109,,Anthony Davis,MISS Washington 6' Driving Layup,LAL @ CHA,LAL,CHA,"Monday, February 5",2,https://videos.nba.com/nba/pbp/media/2024/02/05/0022300713/262/8c948c19-bc72-8df9-eec3-8e3afee6270d_1280x720.mp4
110,,Anthony Davis,MISS Bridges 30' 3PT Step Back Jump Shot,LAL @ CHA,LAL,CHA,"Monday, February 5",4,https://videos.nba.com/nba/pbp/media/2024/02/05/0022300713/590/04409222-e91e-d37c-b161-8131cb47a4fd_1280x720.mp4
111,,Anthony Davis,Davis BLOCK (1 BLK),DEN @ LAL,DEN,LAL,"Thursday, February 8",1,https://videos.nba.com/nba/pbp/media/2024/02/08/0022300740/7/3c6a845f-f9b1-ec00-58d2-73848339c4a8_1280x720.mp4
112,,Anthony Davis,Davis BLOCK (2 BLK),DEN @ LAL,DEN,LAL,"Thursday, February 8",1,https://videos.nba.com/nba/pbp/media/2024/02/08/0022300740/51/f9e27fd9-d118-0141-8705-4dd10ed410e6_1280x720.mp4
113,,Anthony Davis,Davis BLOCK (3 BLK),DEN @ LAL,DEN,LAL,"Thursday, February 8",1,https://videos.nba.com/nba/pbp/media/2024/02/08/0022300740/150/c59d725d-2f0c-1106-fa52-84b61eeb6f96_1280x720.mp4
114,,Anthony Davis,Davis BLOCK (4 BLK),DEN @ LAL,DEN,LAL,"Thursday, February 8",3,https://videos.nba.com/nba/pbp/media/2024/02/08/0022300740/372/9fb58a3c-c93b-ff8d-ece3-7cbbe057a6d8_1280x720.mp4
115,,Anthony Davis,Davis BLOCK (1 BLK),NOP @ LAL,NOP,LAL,"Friday, February 9",4,https://videos.nba.com/nba/pbp/media/2024/02/09/0022300747/623/403642e1-0601-6dd1-3128-147e146baf91_1280x720.mp4
116,,Anthony Davis,Davis BLOCK (1 BLK),DET @ LAL,DET,LAL,"Tuesday, February 13",1,https://videos.nba.com/nba/pbp/media/2024/02/13/0022300776/27/11924c79-fa4b-0a4b-40f9-38ea77c0a10f_1280x720.mp4
117,,Anthony Davis,Davis BLOCK (2 BLK),DET @ LAL,DET,LAL,"Tuesday, February 13",1,https://videos.nba.com/nba/pbp/media/2024/02/13/0022300776/68/47e75459-fb7d-219d-29bf-c1a66ce0b913_1280x720.mp4
118,,Anthony Davis,Davis BLOCK (3 BLK),DET @ LAL,DET,LAL,"Tuesday, February 13",1,https://videos.nba.com/nba/pbp/media/2024/02/13/0022300776/93/3c0b57e4-85ca-024a-1adc-9f25433d3cf2_1280x720.mp4
119,,Anthony Davis,Davis BLOCK (4 BLK),DET @ LAL,DET,LAL,"Tuesday, February 13",2,https://videos.nba.com/nba/pbp/media/2024/02/13/0022300776/320/6b478ae3-2368-9eb6-020e-ee696c08d47e_1280x720.mp4
120,,Anthony Davis,Davis BLOCK (5 BLK),DET @ LAL,DET,LAL,"Tuesday, February 13",3,https://videos.nba.com/nba/pbp/media/2024/02/13/0022300776/357/04a9e18e-14f8-8dba-503c-d82f28eae09f_1280x720.mp4
121,,Anthony Davis,Davis BLOCK (6 BLK),DET @ LAL,DET,LAL,"Tuesday, February 13",3,https://videos.nba.com/nba/pbp/media/2024/02/13/0022300776/380/687fc1c0-58df-4ffa-e025-100b39012d2e_1280x720.mp4
122,,Anthony Davis,MISS Collins 3' Layup,LAL @ UTA,LAL,UTA,"Wednesday, February 14",2,https://videos.nba.com/nba/pbp/media/2024/02/14/0022300788/292/7f700c4b-5b4a-ea73-93d9-271f7ff1a14c_1280x720.mp4
123,,Anthony Davis,MISS Kessler 3' Layup,LAL @ UTA,LAL,UTA,"Wednesday, February 14",4,https://videos.nba.com/nba/pbp/media/2024/02/14/0022300788/572/79cd1c61-a117-7b2b-27c9-f900b513c1a6_1280x720.mp4
124,,Anthony Davis,MISS Curry 5' Driving Layup,LAL @ GSW,LAL,GSW,"Thursday, February 22",1,https://videos.nba.com/nba/pbp/media/2024/02/22/0022300802/64/46d8ea50-bf74-969a-4689-4fd4ee5832e6_1280x720.mp4
125,,Anthony Davis,MISS Podziemski 6' Driving Hook Shot,LAL @ GSW,LAL,GSW,"Thursday, February 22",1,https://videos.nba.com/nba/pbp/media/2024/02/22/0022300802/170/8e7ad74f-c112-5592-f206-2881286b79e3_1280x720.mp4
126,,Anthony Davis,MISS Kuminga 5' Driving Layup,LAL @ GSW,LAL,GSW,"Thursday, February 22",2,https://videos.nba.com/nba/pbp/media/2024/02/22/0022300802/318/c163eab7-2a66-0065-6708-f6f9d857421c_1280x720.mp4
127,,Anthony Davis,MISS Booker 3' Driving Layup,LAL @ PHX,LAL,PHX,"Sunday, February 25",1,https://videos.nba.com/nba/pbp/media/2024/02/25/0022300818/65/f6c72013-e833-83fa-2010-98080c1ed160_1280x720.mp4
128,,Anthony Davis,MISS Allen 2' Driving Finger Roll Layup,LAL @ PHX,LAL,PHX,"Sunday, February 25",2,https://videos.nba.com/nba/pbp/media/2024/02/25/0022300818/214/d47acb3e-77cd-aeab-c58c-725ed36bf193_1280x720.mp4
129,,Anthony Davis,MISS Theis 2' Jump Shot,LAL @ LAC,LAL,LAC,"Wednesday, February 28",1,https://videos.nba.com/nba/pbp/media/2024/02/28/0022300848/53/193879a3-3cf3-b5bf-8ec3-87daf40e387a_1280x720.mp4
130,,Anthony Davis,MISS Powell 12' Jump Shot,LAL @ LAC,LAL,LAC,"Wednesday, February 28",1,https://videos.nba.com/nba/pbp/media/2024/02/28/0022300848/84/d3415e07-75b4-f5a4-e89c-fb203523aa39_1280x720.mp4
131,,Anthony Davis,MISS Leonard 1' Driving Dunk,LAL @ LAC,LAL,LAC,"Wednesday, February 28",3,https://videos.nba.com/nba/pbp/media/2024/02/28/0022300848/380/bb89dff6-cb0e-1f31-5815-3256beac7744_1280x720.mp4
132,,Anthony Davis,Davis BLOCK (1 BLK),WAS @ LAL,WAS,LAL,"Thursday, February 29",1,https://videos.nba.com/nba/pbp/media/2024/02/29/0022300856/27/8a5c7354-28e3-421d-6df7-86c4c78609ab_1280x720.mp4
133,,Anthony Davis,Davis BLOCK (2 BLK),WAS @ LAL,WAS,LAL,"Thursday, February 29",3,https://videos.nba.com/nba/pbp/media/2024/02/29/0022300856/422/cbabee3f-4a68-1b39-4c80-4ae75ba1906f_1280x720.mp4
134,,Anthony Davis,Davis BLOCK (3 BLK),WAS @ LAL,WAS,LAL,"Thursday, February 29",4,https://videos.nba.com/nba/pbp/media/2024/02/29/0022300856/608/31346551-295b-26e9-1612-e859a80aba4a_1280x720.mp4
