SEASON,PLAYER ID,PLAYER NAME,PLAY DESCRIPTION,REBOUND TYPE,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link
2018-19,16,Kyrie Irving,Irving REBOUND (Off:1 Def:6),OREB,LAL @ BOS,LAL,BOS,"Thursday, February 7",3,https://videos.nba.com/nba/pbp/media/2019/02/07/0021800814/482/fe89c266-90ff-6f0c-1cb6-cc7300366580_1280x720.mp4
2018-19,16,Kyrie Irving,Irving REBOUND (Off:1 Def:0),OREB,BOS @ MIL,BOS,MIL,"Thursday, February 21",3,https://videos.nba.com/nba/pbp/media/2019/02/21/0021800870/469/0ebb9c03-855c-eb8f-67db-3e019238056a_1280x720.mp4
2018-19,16,Kyrie Irving,Irving REBOUND (Off:1 Def:3),OREB,BOS @ CHI,BOS,CHI,"Saturday, February 23",4,https://videos.nba.com/nba/pbp/media/2019/02/23/0021800889/550/d9c6020f-5a0e-7d1c-12c6-2d0a742b68a1_1280x720.mp4
2018-19,16,Kyrie Irving,Irving REBOUND (Off:1 Def:3),OREB,BOS @ TOR,BOS,TOR,"Tuesday, February 26",3,https://videos.nba.com/nba/pbp/media/2019/02/26/0021800909/384/f4753013-d0a0-f986-b74d-396ae0212b21_1280x720.mp4
2018-19,16,Kyrie Irving,Irving REBOUND (Off:1 Def:4),OREB,POR @ BOS,POR,BOS,"Wednesday, February 27",4,https://videos.nba.com/nba/pbp/media/2019/02/27/0021800913/584/e5933f05-8b4c-1d0b-cebb-6c33c7fe4cf4_1280x720.mp4
2018-19,16,Kyrie Irving,Irving REBOUND (Off:1 Def:4),OREB,BOS @ GSW,BOS,GSW,"Tuesday, March 5",3,https://videos.nba.com/nba/pbp/media/2019/03/05/0021800964/398/8bb805b2-09f2-89b5-2958-315a05c23f8b_1280x720.mp4
2018-19,16,Kyrie Irving,Irving REBOUND (Off:1 Def:3),OREB,BOS @ LAL,BOS,LAL,"Saturday, March 9",4,https://videos.nba.com/nba/pbp/media/2019/03/09/0021800989/539/faf2c892-278c-f366-d417-cd89a8d1b6ed_1280x720.mp4
2018-19,16,Kyrie Irving,Irving REBOUND (Off:1 Def:1),OREB,SAC @ BOS,SAC,BOS,"Thursday, March 14",1,https://videos.nba.com/nba/pbp/media/2019/03/14/0021801022/115/d5025d8f-71cc-784f-639d-3c82374ee28c_1280x720.mp4
2018-19,16,Kyrie Irving,Irving REBOUND (Off:2 Def:4),OREB,SAC @ BOS,SAC,BOS,"Thursday, March 14",3,https://videos.nba.com/nba/pbp/media/2019/03/14/0021801022/471/0bf3dafe-0310-0be9-4133-9604208ed8f9_1280x720.mp4
2018-19,16,Kyrie Irving,Irving REBOUND (Off:3 Def:4),OREB,SAC @ BOS,SAC,BOS,"Thursday, March 14",3,https://videos.nba.com/nba/pbp/media/2019/03/14/0021801022/491/cdaec033-3f32-62ad-746f-7750eb1c0eb2_1280x720.mp4
2018-19,16,Kyrie Irving,Irving REBOUND (Off:1 Def:2),OREB,ATL @ BOS,ATL,BOS,"Saturday, March 16",1,https://videos.nba.com/nba/static/missing.mp4
2018-19,16,Kyrie Irving,Irving REBOUND (Off:2 Def:2),OREB,ATL @ BOS,ATL,BOS,"Saturday, March 16",2,https://videos.nba.com/nba/static/missing.mp4
2018-19,16,Kyrie Irving,Irving REBOUND (Off:1 Def:4),OREB,DEN @ BOS,DEN,BOS,"Monday, March 18",4,https://videos.nba.com/nba/pbp/media/2019/03/18/0021801052/640/6b065979-b869-a615-fb71-3eb4b18f21a6_1280x720.mp4
2018-19,16,Kyrie Irving,Irving REBOUND (Off:1 Def:2),OREB,BOS @ PHI,BOS,PHI,"Wednesday, March 20",1,https://videos.nba.com/nba/pbp/media/2019/03/20/0021801067/54/5a0670b3-0bca-1d61-26e6-20ec92c3b349_1280x720.mp4
2018-19,16,Kyrie Irving,Irving REBOUND (Off:2 Def:6),OREB,BOS @ PHI,BOS,PHI,"Wednesday, March 20",3,https://videos.nba.com/nba/pbp/media/2019/03/20/0021801067/419/a02506ad-f369-7dc4-268a-324330a33138_1280x720.mp4
2018-19,16,Kyrie Irving,Irving REBOUND (Off:1 Def:7),OREB,MIA @ BOS,MIA,BOS,"Monday, April 1",4,https://videos.nba.com/nba/pbp/media/2019/04/01/0021801153/599/1db780a6-db36-38d5-53ac-2da0254c8de1_1280x720.mp4
2018-19,16,Kyrie Irving,Irving REBOUND (Off:1 Def:2),OREB,ORL @ BOS,ORL,BOS,"Sunday, April 7",4,https://videos.nba.com/nba/pbp/media/2019/04/07/0021801203/558/7b74aa21-e14a-8313-a161-5ddbd9cd74cd_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:1),OREB,GSW @ UTA,GSW,UTA,"Friday, October 19",4,https://videos.nba.com/nba/pbp/media/2018/10/19/0021800024/651/073eb3e1-f645-0be2-6bd7-3ead4eeacf93_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:0),OREB,UTA @ DAL,UTA,DAL,"Sunday, October 28",1,https://videos.nba.com/nba/pbp/media/2018/10/28/0021800084/67/5a68004a-a7b1-037f-e6f4-f34c8b7e910a_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:0),OREB,UTA @ MIN,UTA,MIN,"Wednesday, October 31",3,https://videos.nba.com/nba/pbp/media/2018/10/31/0021800107/475/4d5f5f4b-c552-34e6-dec8-d615ab7d70cb_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:4),OREB,DAL @ UTA,DAL,UTA,"Wednesday, November 7",3,https://videos.nba.com/nba/pbp/media/2018/11/07/0021800160/376/2054d48c-f051-180a-a931-2fead32b5a44_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:0),OREB,UTA @ DAL,UTA,DAL,"Wednesday, November 14",2,https://videos.nba.com/nba/pbp/media/2018/11/14/0021800210/194/6aea3935-e881-df3f-7bf4-7370b74b76ed_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:2 Def:0),OREB,UTA @ DAL,UTA,DAL,"Wednesday, November 14",2,https://videos.nba.com/nba/pbp/media/2018/11/14/0021800210/315/519b8e71-7caa-d5cb-8d36-f23b2b71a1ac_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:4),OREB,UTA @ CHA,UTA,CHA,"Friday, November 30",4,https://videos.nba.com/nba/pbp/media/2018/11/30/0021800320/536/8c230448-524f-c96e-6214-a3dcf57d691b_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:0),OREB,SAS @ UTA,SAS,UTA,"Tuesday, December 4",1,https://videos.nba.com/nba/pbp/media/2018/12/04/0021800354/62/276505d7-e00c-be92-95a0-859eccced260_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:4),OREB,UTA @ SAS,UTA,SAS,"Sunday, December 9",4,https://videos.nba.com/nba/pbp/media/2018/12/09/0021800390/569/46d7b8e6-15d2-bd9b-dc13-7324f3218ab5_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:1),OREB,MIA @ UTA,MIA,UTA,"Wednesday, December 12",1,https://videos.nba.com/nba/pbp/media/2018/12/12/0021800413/16/e819d732-d65a-7f2b-7ee8-9b0c0bc0a473_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:2 Def:2),OREB,MIA @ UTA,MIA,UTA,"Wednesday, December 12",1,https://videos.nba.com/nba/pbp/media/2018/12/12/0021800413/87/4d0e163e-a374-680b-11a5-a8f1e685c94e_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:2),OREB,UTA @ HOU,UTA,HOU,"Monday, December 17",2,https://videos.nba.com/nba/pbp/media/2018/12/17/0021800445/259/f1c094c7-0c80-3c0b-e5d8-d3a3b9e267b1_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:1),OREB,GSW @ UTA,GSW,UTA,"Wednesday, December 19",2,https://videos.nba.com/nba/pbp/media/2018/12/19/0021800464/243/11b74adb-fba0-06b0-3db8-8cf0e2ecc43e_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:5),OREB,UTA @ POR,UTA,POR,"Friday, December 21",3,https://videos.nba.com/nba/pbp/media/2018/12/21/0021800476/413/679c70c7-cd3a-06fe-fb59-b9af14977702_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:0),OREB,OKC @ UTA,OKC,UTA,"Saturday, December 22",1,https://videos.nba.com/nba/pbp/media/2018/12/22/0021800485/17/ffa5e331-7f4d-1f3f-0216-d7aa5ff6d9b7_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:2 Def:1),OREB,OKC @ UTA,OKC,UTA,"Saturday, December 22",3,https://videos.nba.com/nba/pbp/media/2018/12/22/0021800485/425/4d8ff130-24b6-98f0-e554-4bba84809a93_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:3),OREB,PHI @ UTA,PHI,UTA,"Thursday, December 27",4,https://videos.nba.com/nba/pbp/media/2018/12/27/0021800515/602/e0f142d0-a122-c7a8-4421-586ecbc90b1a_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:0),OREB,NYK @ UTA,NYK,UTA,"Saturday, December 29",1,https://videos.nba.com/nba/pbp/media/2018/12/29/0021800532/16/f060e5a3-2c7a-99ca-3133-337536960e89_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:2 Def:2),OREB,NYK @ UTA,NYK,UTA,"Saturday, December 29",3,https://videos.nba.com/nba/pbp/media/2018/12/29/0021800532/427/8619694a-c133-0534-cb46-5d2a2d055f4f_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:2),OREB,UTA @ TOR,UTA,TOR,"Tuesday, January 1",3,https://videos.nba.com/nba/pbp/media/2019/01/01/0021800549/389/3f00c7c6-b31a-77f4-8433-aba665f559a4_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:2),OREB,UTA @ CLE,UTA,CLE,"Friday, January 4",3,https://videos.nba.com/nba/pbp/media/2019/01/04/0021800567/380/f6ae5212-cb56-7e39-7cc7-0d528e4e023d_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:0),OREB,UTA @ MIL,UTA,MIL,"Monday, January 7",3,https://videos.nba.com/nba/static/missing.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:2 Def:0),OREB,UTA @ MIL,UTA,MIL,"Monday, January 7",4,https://videos.nba.com/nba/static/missing.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:0),OREB,POR @ UTA,POR,UTA,"Monday, January 21",1,https://videos.nba.com/nba/pbp/media/2019/01/21/0021800700/53/40e11b2d-dd26-2bd3-ff80-e852b5fa61be_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:2 Def:4),OREB,POR @ UTA,POR,UTA,"Monday, January 21",3,https://videos.nba.com/nba/pbp/media/2019/01/21/0021800700/453/2ef3a9bf-4de2-bba5-d3f3-74a935befd04_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:0),OREB,DEN @ UTA,DEN,UTA,"Wednesday, January 23",1,https://videos.nba.com/nba/pbp/media/2019/01/23/0021800715/111/24eb85e0-4ba6-3cb2-d47f-edc1637c3dd6_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:2 Def:1),OREB,DEN @ UTA,DEN,UTA,"Wednesday, January 23",3,https://videos.nba.com/nba/pbp/media/2019/01/23/0021800715/337/378680f7-0d0a-e277-c91b-a0769306d8f5_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:3),OREB,MIN @ UTA,MIN,UTA,"Friday, January 25",4,https://videos.nba.com/nba/pbp/media/2019/01/25/0021800729/573/202586b5-4bab-d067-9f23-b84e25f8f211_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:2 Def:3),OREB,MIN @ UTA,MIN,UTA,"Friday, January 25",4,https://videos.nba.com/nba/pbp/media/2019/01/25/0021800729/650/8920c2eb-9039-ed72-da9e-8a45f8d34c93_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:2),OREB,UTA @ MIN,UTA,MIN,"Sunday, January 27",2,https://videos.nba.com/nba/pbp/media/2019/01/27/0021800740/257/c004336a-445f-6ca4-7f42-c5882939c514_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:0),OREB,UTA @ POR,UTA,POR,"Wednesday, January 30",1,https://videos.nba.com/nba/pbp/media/2019/01/30/0021800763/33/317ff98e-2ea0-cea0-49d7-258b7907b60c_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:2 Def:0),OREB,UTA @ POR,UTA,POR,"Wednesday, January 30",2,https://videos.nba.com/nba/pbp/media/2019/01/30/0021800763/233/35f36a3f-723d-76e1-eb19-34bba521c0b0_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:1),OREB,HOU @ UTA,HOU,UTA,"Saturday, February 2",2,https://videos.nba.com/nba/pbp/media/2019/02/02/0021800786/297/3496b85c-c888-679f-3f36-3b19bab2e9ea_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:2 Def:1),OREB,HOU @ UTA,HOU,UTA,"Saturday, February 2",3,https://videos.nba.com/nba/pbp/media/2019/02/02/0021800786/449/8bf98797-6db7-766a-654f-b2a685cbd23f_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:0),OREB,SAS @ UTA,SAS,UTA,"Saturday, February 9",1,https://videos.nba.com/nba/pbp/media/2019/02/09/0021800825/32/f6a4d7fe-bc49-55db-95af-afef2d5f04e7_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:5),OREB,UTA @ GSW,UTA,GSW,"Tuesday, February 12",4,https://videos.nba.com/nba/pbp/media/2019/02/12/0021800852/623/7c4c344c-53fb-e2bb-5803-7cffe4bd860a_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:2 Def:5),OREB,UTA @ GSW,UTA,GSW,"Tuesday, February 12",4,https://videos.nba.com/nba/pbp/media/2019/02/12/0021800852/659/1a76f40e-dac7-e8aa-7617-262db7ba8722_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:3),OREB,UTA @ OKC,UTA,OKC,"Friday, February 22",6,https://videos.nba.com/nba/pbp/media/2019/02/22/0021800881/843/1538fc05-9ab8-d2b2-b479-f0d56b865600_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:3),OREB,UTA @ DEN,UTA,DEN,"Thursday, February 28",2,https://videos.nba.com/nba/pbp/media/2019/02/28/0021800926/256/cca8f409-2eca-06b8-84ae-47fdb3d0bd63_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:0),OREB,MIL @ UTA,MIL,UTA,"Saturday, March 2",2,https://videos.nba.com/nba/pbp/media/2019/03/02/0021800943/389/eda4e524-882e-1708-4194-eadbcee8396a_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:2 Def:0),OREB,MIL @ UTA,MIL,UTA,"Saturday, March 2",3,https://videos.nba.com/nba/pbp/media/2019/03/02/0021800943/443/ca755378-2dd7-3fd0-d55c-30b9c8df219e_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:1),OREB,NOP @ UTA,NOP,UTA,"Monday, March 4",1,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800956/126/3e8fbf08-f7e9-cbb1-e4e1-8e4e46cc50cc_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:2),OREB,UTA @ NOP,UTA,NOP,"Wednesday, March 6",2,https://videos.nba.com/nba/pbp/media/2019/03/06/0021800971/321/0dbfe39f-b584-efc7-7ddf-fc4cb908a89b_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:2 Def:3),OREB,UTA @ NOP,UTA,NOP,"Wednesday, March 6",3,https://videos.nba.com/nba/pbp/media/2019/03/06/0021800971/360/699d7a1a-1ba6-4632-b24a-746eeebe3e9e_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:3 Def:3),OREB,UTA @ NOP,UTA,NOP,"Wednesday, March 6",4,https://videos.nba.com/nba/pbp/media/2019/03/06/0021800971/602/52c69693-d684-9b7f-9244-7a6dafc27ca5_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:4 Def:3),OREB,UTA @ NOP,UTA,NOP,"Wednesday, March 6",4,https://videos.nba.com/nba/pbp/media/2019/03/06/0021800971/635/9492dde9-e2d1-6cc8-6e62-fea001ee2b6c_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:2),OREB,UTA @ MEM,UTA,MEM,"Friday, March 8",3,https://videos.nba.com/nba/pbp/media/2019/03/08/0021800982/422/a8d79c1c-78ec-2059-cae3-b39e8fdd85db_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:2 Def:2),OREB,UTA @ MEM,UTA,MEM,"Friday, March 8",4,https://videos.nba.com/nba/pbp/media/2019/03/08/0021800982/576/3d92ed4a-a8a2-5e9c-588b-e009c3f43bdb_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:2),OREB,MIN @ UTA,MIN,UTA,"Thursday, March 14",3,https://videos.nba.com/nba/pbp/media/2019/03/14/0021801024/402/279f0e32-ecbb-3888-067b-73b9f6d0d323_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:2),OREB,BKN @ UTA,BKN,UTA,"Saturday, March 16",2,https://videos.nba.com/nba/pbp/media/2019/03/16/0021801041/324/bdc37664-c372-fdc2-ef1a-60799a037830_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:2 Def:2),OREB,BKN @ UTA,BKN,UTA,"Saturday, March 16",2,https://videos.nba.com/nba/pbp/media/2019/03/16/0021801041/340/6d4aee30-e933-ca5c-453f-c7ee1d7c23e8_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:0),OREB,UTA @ NYK,UTA,NYK,"Wednesday, March 20",1,https://videos.nba.com/nba/pbp/media/2019/03/20/0021801068/23/5b3eb889-5747-a3df-b6c9-a632edbf4f9f_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:1),OREB,UTA @ ATL,UTA,ATL,"Thursday, March 21",2,https://videos.nba.com/nba/pbp/media/2019/03/21/0021801076/316/5762366f-1c2f-6497-f526-b40cb22e84ac_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:2 Def:1),OREB,UTA @ ATL,UTA,ATL,"Thursday, March 21",2,https://videos.nba.com/nba/pbp/media/2019/03/21/0021801076/318/c2174407-4dba-eb83-5c5a-cfe5d190858d_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:3 Def:1),OREB,UTA @ ATL,UTA,ATL,"Thursday, March 21",4,https://videos.nba.com/nba/pbp/media/2019/03/21/0021801076/730/f327c31d-0640-6f23-bb69-ef105f90e298_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:0),OREB,WAS @ UTA,WAS,UTA,"Friday, March 29",3,https://videos.nba.com/nba/pbp/media/2019/03/29/0021801134/410/d655f071-6053-9aac-824a-3198d16fc05b_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:0),OREB,UTA @ PHX,UTA,PHX,"Wednesday, April 3",1,https://videos.nba.com/nba/pbp/media/2019/04/03/0021801174/68/fba0a72d-cd91-8176-3eb4-9b0ddaa1c0fa_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:1 Def:1),OREB,DEN @ UTA,DEN,UTA,"Tuesday, April 9",2,https://videos.nba.com/nba/pbp/media/2019/04/09/0021801217/312/c31e5600-da14-3442-9c29-632c7721c880_1280x720.mp4
2018-19,17,Donovan Mitchell,Mitchell REBOUND (Off:2 Def:4),OREB,DEN @ UTA,DEN,UTA,"Tuesday, April 9",4,https://videos.nba.com/nba/pbp/media/2019/04/09/0021801217/545/63afaaeb-78e7-8c65-cb6e-0ec5ecbc82c6_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:1 Def:0),OREB,CHI @ DAL,CHI,DAL,"Monday, October 22",2,https://videos.nba.com/nba/pbp/media/2018/10/22/0021800044/209/29a3d7ec-6ea6-2a38-a0f7-6c7f7cbde44e_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:1 Def:1),OREB,CHA @ CHI,CHA,CHI,"Wednesday, October 24",2,https://videos.nba.com/nba/pbp/media/2018/10/24/0021800056/263/61f05ac7-460d-d789-1757-a5715bfda2f9_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:1 Def:2),OREB,GSW @ CHI,GSW,CHI,"Monday, October 29",2,https://videos.nba.com/nba/pbp/media/2018/10/29/0021800091/342/7064b34b-a14a-cb66-92be-656c0239e9f6_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:1 Def:3),OREB,CLE @ CHI,CLE,CHI,"Saturday, November 10",3,https://videos.nba.com/nba/pbp/media/2018/11/10/0021800178/394/793825f2-e675-5e16-9187-d645eb5c18a5_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:1 Def:1),OREB,CHI @ BOS,CHI,BOS,"Wednesday, November 14",1,https://videos.nba.com/nba/pbp/media/2018/11/14/0021800204/62/28818254-1f48-280a-2727-1f28da394adf_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:1 Def:1),OREB,CHI @ MIL,CHI,MIL,"Friday, November 16",1,https://videos.nba.com/nba/pbp/media/2018/11/16/0021800223/40/15331e35-0e5e-6b66-6bd9-61aae25bae44_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:1 Def:7),OREB,CHI @ MIN,CHI,MIN,"Saturday, November 24",4,https://videos.nba.com/nba/pbp/media/2018/11/24/0021800281/584/cdfc52f3-8cd4-64a5-9826-60a755207492_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:1 Def:4),OREB,SAS @ CHI,SAS,CHI,"Monday, November 26",3,https://videos.nba.com/nba/pbp/media/2018/11/26/0021800297/326/f97cd871-eb10-4612-95c1-2c6dadffc258_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:1 Def:2),OREB,CHI @ HOU,CHI,HOU,"Saturday, December 1",2,https://videos.nba.com/nba/pbp/media/2018/12/01/0021800334/275/81554750-6edd-50f1-ab1b-d01ad1522be2_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:1 Def:0),OREB,BOS @ CHI,BOS,CHI,"Saturday, December 8",2,https://videos.nba.com/nba/pbp/media/2018/12/08/0021800383/225/cd20a20d-f6f6-0574-e363-9ceee4b76fa5_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:2 Def:1),OREB,BOS @ CHI,BOS,CHI,"Saturday, December 8",3,https://videos.nba.com/nba/pbp/media/2018/12/08/0021800383/316/a7e36667-36c7-24ac-3daa-2cc8e147f9fb_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:1 Def:1),OREB,SAC @ CHI,SAC,CHI,"Monday, December 10",2,https://videos.nba.com/nba/pbp/media/2018/12/10/0021800394/307/a20c4fcb-3073-e561-a7c0-2b87bcf1cee4_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:1 Def:3),OREB,IND @ CHI,IND,CHI,"Friday, January 4",5,https://videos.nba.com/nba/pbp/media/2019/01/04/0021800569/630/d8136f08-6828-459c-8e72-fba1176a4034_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:1 Def:1),OREB,BKN @ CHI,BKN,CHI,"Sunday, January 6",2,https://videos.nba.com/nba/pbp/media/2019/01/06/0021800584/295/a289c793-6b11-971d-2436-d66a435f701b_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:1 Def:1),OREB,CHI @ POR,CHI,POR,"Wednesday, January 9",3,https://videos.nba.com/nba/pbp/media/2019/01/09/0021800615/352/c0be52cb-2d81-045d-8641-17a1b8474eb8_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:1 Def:3),OREB,CHI @ GSW,CHI,GSW,"Friday, January 11",3,https://videos.nba.com/nba/pbp/media/2019/01/11/0021800629/441/39e6ab94-c278-3e1e-06e1-55c38bb4626e_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:1 Def:0),OREB,CHI @ LAL,CHI,LAL,"Tuesday, January 15",1,https://videos.nba.com/nba/pbp/media/2019/01/15/0021800656/18/fe7da2ea-0d9d-5ad0-6459-948200884e68_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:2 Def:2),OREB,CHI @ LAL,CHI,LAL,"Tuesday, January 15",4,https://videos.nba.com/nba/pbp/media/2019/01/15/0021800656/576/53381a56-2800-8f71-9963-5360bf20b92b_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:1 Def:2),OREB,CHI @ DEN,CHI,DEN,"Thursday, January 17",2,https://videos.nba.com/nba/pbp/media/2019/01/17/0021800669/233/ae2bb2a6-88f0-9bf1-fbf3-2f178bf58da5_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:2 Def:2),OREB,CHI @ DEN,CHI,DEN,"Thursday, January 17",3,https://videos.nba.com/nba/pbp/media/2019/01/17/0021800669/337/e4959e71-57c7-82d7-40f4-c1dc9eb155ac_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:1 Def:0),OREB,LAC @ CHI,LAC,CHI,"Friday, January 25",2,https://videos.nba.com/nba/pbp/media/2019/01/25/0021800723/294/673d1c69-2ac6-3835-e440-4f8acc0befa1_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:1 Def:9),OREB,CLE @ CHI,CLE,CHI,"Sunday, January 27",4,https://videos.nba.com/nba/pbp/media/2019/01/27/0021800735/538/a57e7fe1-7aed-4404-f424-3885685c0e5a_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:1 Def:0),OREB,CHI @ BKN,CHI,BKN,"Tuesday, January 29",1,https://videos.nba.com/nba/pbp/media/2019/01/29/0021800752/8/80bc4a7a-5143-8413-89a3-befc7a47f756_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:1 Def:3),OREB,NOP @ CHI,NOP,CHI,"Wednesday, February 6",3,https://videos.nba.com/nba/pbp/media/2019/02/06/0021800805/352/55dec8ae-640a-02db-dce5-84d59030282d_1280x720.mp4
2018-19,18,Zach LaVine,LaVine REBOUND (Off:2 Def:6),OREB,NOP @ CHI,NOP,CHI,"Wednesday, February 6",4,https://videos.nba.com/nba/pbp/media/2019/02/06/0021800805/593/e03273a7-a73c-4a54-a438-72c8c9844cfc_1280x720.mp4
